farm_id,soil_moisture,temperature,humidity,rain_forecast,crop_type,growth_stage,soil_type,land_size,water_demand
30,0.22322520635999887,25.154824591375153,79.04957618696305,0,potato,seeding,clay,8.134484802644618,146.71519083701997
31,0.5037724259507191,27.729171603243714,51.65902058985045,1,millets,maturity,sandy,3.2596945018828496,119.27543033607965
32,0.2852620618436458,25.02454586443844,67.75068421229327,1,groundnut,flowering,loam,5.0896636640443065,124.27791960957892
33,0.23252579649263977,29.157113091498484,70.438355909444,1,beans,vegetative,clay,5.663393022955325,137.4287142136311
34,0.6744427686266665,32.28315510493735,79.57404052245565,1,chickpeas,harvest,clay,7.787158097876462,108.16479210030975
35,0.6828160165372796,32.98771829114629,78.27770642830734,1,fennel,harvest,loam,8.896650872161917,111.37872756043372
36,0.6041986740582306,34.45189761127007,71.37352294135933,0,yam,vegetative,sandy,8.140129191266421,150.04551314264225
37,0.35230688458668535,31.085046129707866,65.65368233733398,0,mustard,vegetative,silt,5.937265865164346,115.65873174534597
38,0.24883605700319195,27.546268666528956,54.84571766897784,1,sesame,vegetative,silt,3.8061298683189784,119.41246090307342
39,0.5421165132560783,34.24147949136699,61.525296656132525,0,rice,vegetative,silt,5.502299337107213,235.09995456639365
40,0.4200762468698006,32.75315753880376,67.55366975171464,1,coriander,flowering,clay,0.7852060039609831,133.81262472602336
41,0.2610191174223894,30.744284830031447,71.75601189787261,1,sesame,seeding,clay,2.8273110947774884,130.1841444654757
42,0.44758845505563505,31.95640215718936,69.06198672437337,1,cabbage,vegetative,loam,3.9784759759320028,116.32262520158551
43,0.2171942605576092,34.24316355007429,71.42368405483224,1,soybean,maturity,loam,3.5376679794392887,167.50269485801198
44,0.6546602010393909,32.123940284729215,62.87457513655693,0,wheat,vegetative,silt,1.4038959369459898,161.86907466042308
45,0.3293899908000084,28.68374507584734,71.82881871713028,1,cauliflower,seeding,silt,0.9821637734334235,126.40685527019528
46,0.5312611421769909,32.13028202289097,54.31223768059158,1,tobacco,seeding,silt,4.496790405954453,240.99677920844263
47,0.3558555380447055,25.40278162735388,54.87758935289341,0,brinjal,seeding,clay,1.2105976563331202,158.0583593083862
48,0.46003401058890536,28.864155618305812,54.884964374883886,1,sunflower,maturity,silt,3.218976556144572,154.77915458664805
49,0.4733551396716398,29.063230318455794,76.72594871107329,1,mustard,grain_filling,clay,5.010843758156283,187.17169673929024
50,0.29242722776276353,26.668382344208347,52.28102189925904,0,fennel,harvest,silt,2.4946320779027205,118.70062119366537
51,0.6847923138822792,25.2308548055177,74.04525118200428,0,pearl millet,maturity,loam,1.2555818002829522,162.0402772522016
52,0.5875664116805572,26.33381236637743,57.00712694140211,1,millets,vegetative,loam,4.605266071135033,132.00360571214688
53,0.6697494707820946,31.54621495797055,64.05289821485752,1,peas,flowering,clay,4.760526735673714,177.13508315835173
54,0.6474136752138244,33.02288816363688,77.47869786397034,1,mustard,flowering,silt,9.198335815122842,128.07136134970722
55,0.4989499894055425,34.88203492726974,67.57811689062521,0,sweet potato,seeding,silt,1.7144576044764377,141.10223162159934
56,0.6609371175115584,28.46363503108494,56.30353058697076,1,carrot,flowering,loam,6.342456087937469,147.72308500002623
57,0.24424625102595976,30.993792222611017,58.52270180956421,1,anise,harvest,clay,3.5371743804710243,145.89378098328206
58,0.2979914312095726,34.37144966815122,77.61339871687358,1,maize,vegetative,loam,1.6741793887707543,152.16851079714075
59,0.22261364445526904,26.670417813381526,62.81431775329935,1,rice,flowering,clay,4.234897514364901,289.729609313817
60,0.3626651653816322,32.17645586342743,67.60956449020368,0,wheat,harvest,clay,4.565407060960045,164.1793162038655
61,0.394338644844741,32.54978733149163,63.79796589876166,0,pearl millet,harvest,loam,3.9538628857622484,165.2476301400945
62,0.33567451588694797,25.889755358693385,61.35314264145349,1,banana,grain_filling,sandy,7.774461038885623,329.81746897706955
63,0.6143687545759646,33.61249385183065,56.69837380797206,0,wheat,grain_filling,silt,8.472461464562393,248.66441166648045
64,0.37837666334679465,33.13105047110844,70.58574501453806,1,cauliflower,flowering,clay,1.9129517367505657,120.53456715960462
65,0.34046725484369034,25.334030065774343,71.54726078816361,0,mustard,harvest,silt,2.0950981804815196,123.88519769964486
66,0.4713480415791242,25.910844148800514,58.24655274822199,0,sugarcane,seeding,silt,4.5015671823616135,280.14462414710755
67,0.27046211248738133,25.491268938918523,73.67032529164491,0,soybean,grain_filling,silt,3.5417951304646156,246.91186192588745
68,0.6010984903770198,28.34743531799362,75.63605600905038,1,mustard,harvest,silt,8.285949251227205,137.32929184921645
69,0.23727532183988542,30.09288990679926,77.62025288718891,1,soybean,grain_filling,sandy,9.969706429592433,241.8995060082065
70,0.6934434683002586,30.32347727954629,54.8363724175511,0,soybean,vegetative,sandy,2.2205485286273907,186.81324720542457
71,0.5861223846483287,27.676667597694426,59.11771050839799,1,cotton,harvest,silt,7.744169432978127,244.02395550995402
72,0.2993578407670862,34.11596886560274,75.81060042511086,0,turmeric,harvest,loam,6.268844754058045,241.6810912816769
73,0.2027610585618012,28.682627898719133,55.95620608483682,1,millets,maturity,silt,6.62202863303264,128.77086617662854
74,0.6077307142274171,25.455501559653523,50.10405377730486,0,sugarcane,vegetative,clay,3.0121939555369224,336.8464506119966
75,0.5534286719238085,28.002271115413862,76.12481930754903,0,pulses,maturity,silt,1.4233641103216583,110.30690263897847
76,0.5645035840204936,30.311094225441554,59.79348325254108,1,groundnut,grain_filling,sandy,5.660933006062595,131.15818227367615
77,0.5856351733429728,29.082218225882322,62.4349257541685,1,barley,vegetative,clay,6.3283055645865,164.2070146655533
78,0.2370223258670452,27.738425190992594,63.390020771619135,0,pearl millet,flowering,clay,9.648964928883467,207.48956856731073
79,0.3792328642721363,26.313232497643174,75.44823802001686,1,barley,seeding,sandy,6.914695108844331,175.91804272915257
80,0.25793452976256487,33.191645000962296,60.13676433780381,0,anise,grain_filling,sandy,4.715000851629453,150.60185174114284
81,0.6315517129377968,34.961452421241916,76.76839657569445,0,cardamom,harvest,clay,9.943010723495343,267.2408552712728
82,0.5116490634137789,28.29542133523882,68.50817414144144,1,cauliflower,flowering,sandy,4.045770261336276,170.0380083229108
83,0.36544901242632455,28.81621044176604,65.81860172101052,1,pulses,grain_filling,sandy,2.044305767720724,151.22443253473853
84,0.23177917514301183,31.18037524676957,59.76843521382387,1,millets,seeding,silt,6.370810501454253,97.61526907627909
85,0.35549116085783106,32.18441474735541,57.31135088843558,1,cauliflower,harvest,clay,3.0293810175079616,129.5597072063321
86,0.3625916610133735,28.920295348035914,68.72175328332045,0,fennel,vegetative,sandy,9.260945950556257,114.21919241985618
87,0.564803089169032,34.04929516981815,63.40682480169728,0,cabbage,seeding,sandy,4.564749462485895,119.36034491351472
88,0.5187787356776066,30.600039892289182,77.31548029796019,0,wheat,maturity,clay,1.921355323866988,141.06154695008686
89,0.6436063712881632,29.50390076405931,64.74916148342149,1,chickpeas,grain_filling,silt,1.8454904165689061,139.8536648388919
90,0.43610746258097466,31.46672753159905,65.35384750103573,1,peas,harvest,sandy,6.671574357095668,133.796153419421
91,0.25979712296915086,34.52803848249173,62.501698434080026,0,cabbage,grain_filling,silt,3.976024425796548,193.28136359817609
92,0.5566223936114975,32.94552294421705,73.67788990973855,1,cumin,seeding,silt,3.955383196985104,101.11033413808475
93,0.5803925243084487,25.400131305351245,62.74517594327811,1,pulses,harvest,silt,6.317077575210707,135.69564171601354
94,0.4806385987847481,28.323099107399596,58.08025999249265,1,carrot,seeding,loam,2.6043628263898544,113.94182753114933
95,0.5854835899772804,29.705446849512228,75.8609262288053,0,maize,grain_filling,clay,1.881568453801333,304.69939927262396
96,0.4468977981821953,28.145175722091054,67.9048466409572,0,millets,maturity,loam,6.743993851917965,107.49986965697806
97,0.461366414690997,32.001875608304566,67.74530659307005,1,cardamom,harvest,clay,0.549751847987261,297.1713996029532
98,0.4137705091792748,33.26269149862581,68.3246662149178,0,pearl millet,harvest,silt,9.119967326648071,154.1198434448433
99,0.2127095633720476,32.313450951852715,71.56519244617,0,cotton,harvest,silt,2.2382237475428535,248.46478369418446
100,0.25394571349665224,34.893332868282755,59.39203967937701,0,carrot,grain_filling,silt,4.754632571481424,185.005425239718
101,0.21571459284336714,27.72547647893029,51.015331124990084,0,cumin,flowering,silt,2.509046083863591,171.98748766486054
102,0.5182052056318902,33.74989495024421,74.31779482631029,0,rice,maturity,silt,2.5730868529327777,293.72446407312276
103,0.35717799053816335,32.666226651744864,53.86715161644912,1,onion,grain_filling,loam,8.4325129866283,251.02113912327874
104,0.45428534558235134,28.62178757558146,71.65459211631632,0,banana,vegetative,silt,6.057818375231579,372.2728892977609
105,0.6537832369630465,32.341245436569686,52.46945894861986,1,potato,flowering,silt,3.458778267645309,233.97102817363844
106,0.3246461145744375,26.04075956418247,61.259235260854766,1,rapeseed,grain_filling,silt,2.8854379344654735,224.95204818984868
107,0.4051914615178148,32.893334823405525,51.89078209494615,0,brinjal,vegetative,loam,2.5221931789035152,193.92909470184128
108,0.5777755692715243,30.323306025871027,65.66641038883174,0,barley,seeding,sandy,5.767259353689602,152.32332838829515
109,0.31439908274581124,27.92290172709253,69.59407318344725,0,soybean,vegetative,clay,7.4424994208110995,186.42583121671726
110,0.2384899549143965,31.557773017841804,55.14299423534565,0,cardamom,maturity,clay,2.9085101323573044,243.93173189744778
111,0.344875726456884,31.41619998714409,61.148828553152065,1,pearl millet,harvest,sandy,3.656855650813044,191.0448251184399
112,0.2806106436270022,27.094862227195996,77.90718473129161,1,pearl millet,maturity,sandy,7.343473162349371,168.22721861169572
113,0.6648488261712865,25.303974148115262,63.2716735132237,1,rapeseed,flowering,loam,7.504141158289764,182.12277041822344
114,0.6040601897822084,29.336225869016737,74.0763070692967,0,maize,grain_filling,clay,2.4695699419258497,291.0898682378874
115,0.5167018782552117,30.69511869344421,77.81554235180627,1,onion,maturity,sandy,4.130922135449561,136.04835448879885
116,0.6357302950938588,33.76605278370599,79.2303747493186,1,fennel,grain_filling,sandy,8.764598388111187,164.6599702752597
117,0.6018360384495571,34.282167956475945,76.94966059074108,0,pearl millet,harvest,loam,7.531826343267558,191.9474653491506
118,0.29328502944301793,30.288052181567664,59.52215987476907,0,wheat,flowering,loam,2.0437055782668683,229.77450963851342
119,0.6462794992449888,32.53803483768545,78.87718658483578,0,turmeric,flowering,silt,4.166647816263479,340.9575589509626
120,0.4696711209578253,29.39303272327997,74.3718572523814,1,pearl millet,maturity,sandy,9.746290928197995,162.10847824999124
121,0.6037200775820313,32.46082156572893,75.11526750918463,0,banana,harvest,loam,5.4910872397746715,277.5718068536077
122,0.6480456499617466,27.048015249391668,50.45518952515504,1,cabbage,flowering,clay,7.333788507518564,150.4786870784868
123,0.3590017374859319,28.710647348035316,78.62716589954881,0,brinjal,harvest,loam,1.3743326713897437,151.62118899219695
124,0.2550259622638384,31.34227998813615,73.34270671546221,1,rapeseed,vegetative,clay,8.40884463963514,166.23838754430957
125,0.31396758127097085,25.181579656070788,73.03902489523699,1,wheat,maturity,silt,6.245456759209347,154.08446741627824
126,0.41355389431312817,32.224613103389544,52.44574192785759,0,tomato,harvest,sandy,2.1682041051564966,187.2176668365151
127,0.6090073829612466,33.35535501268167,56.977056232199935,1,cumin,grain_filling,sandy,4.112011824914563,163.66530932120125
128,0.6303652916281717,28.991416610939513,78.86784995413697,0,banana,seeding,loam,1.288762155119318,320.1404157907759
129,0.20347606526559536,29.479424171771644,65.02031224416429,0,sunflower,vegetative,silt,7.881600017460954,174.7905739193975
130,0.4553736512887828,33.51282212216531,61.93574054711768,0,tomato,maturity,sandy,7.576350499784141,145.57241675527916
131,0.40870550157438945,32.75654635326033,75.19822451440741,1,sweet potato,maturity,loam,5.157194691910891,139.16641489550202
132,0.31105390523536514,27.881494890333748,52.62021242341833,1,soybean,maturity,loam,4.79415575543085,176.91246930801228
133,0.2599326836668414,28.23976106561539,62.50826048813178,1,mustard,grain_filling,loam,4.902533884213402,158.33564931530952
134,0.36880758570181393,31.788782323905966,61.27102323266251,0,wheat,vegetative,loam,0.8559343974157594,187.41513346436278
135,0.6714548519562595,30.63198092448161,60.495541610911786,1,tomato,grain_filling,clay,3.9983271873078015,216.72314642666336
136,0.36160146601037757,26.62229571096497,59.230767309592196,1,potato,flowering,silt,1.720787823038696,227.95633101720207
137,0.459395310871683,28.099299092291666,56.30224870370234,0,chickpeas,harvest,clay,2.2555274409327852,101.7436453325246
138,0.5515094794475889,33.99983276878654,55.187324089715666,0,carrot,grain_filling,sandy,9.64010873251018,190.79787123844994
139,0.38181480118964695,31.881744367222634,69.21218350759023,0,sesame,grain_filling,silt,2.9869594905778643,183.93354490576496
140,0.6858910413604803,34.8597431768552,77.58184523626035,0,cardamom,flowering,loam,5.094437257509769,340.0513873082478
141,0.6812236474710556,32.670125299807694,65.26554935749644,0,tomato,seeding,sandy,8.934028552352101,132.0402098006363
142,0.32589114791268203,34.4197443214359,58.93923657039933,0,groundnut,seeding,loam,4.428168147383196,161.66915171018178
143,0.4486242529461927,27.161885738704754,54.77480593166679,0,sweet potato,harvest,sandy,5.521872326382102,178.75910176538815
144,0.35043915490838484,32.71484874816926,74.90430095157782,1,tobacco,flowering,silt,2.1034834128097124,300.4173643156629
145,0.34242024718873376,25.202175201477974,79.14476169419642,0,pulses,vegetative,silt,3.2082542287988716,139.24609871413034
146,0.2184434736772664,31.70760021711534,60.474662044035554,0,sweet potato,grain_filling,clay,5.308084518902643,235.80700214056412
147,0.5047821669899484,29.692822781202413,58.72851276656387,0,brinjal,harvest,silt,3.966564117247596,107.71604169846304
148,0.4513395116144307,28.467600719200686,68.04478858924824,0,cumin,seeding,sandy,0.8634291561947194,104.1529329683187
149,0.2257393756249947,33.62404352293089,73.25986942860277,0,sesame,vegetative,silt,4.30787581711413,131.10463523791148
150,0.33932323211830573,33.54267692657531,63.66208410648993,1,peas,maturity,silt,8.243504758018243,130.6710411950703
151,0.6541329429833268,25.223017048986435,68.90219449582847,0,banana,flowering,silt,1.6025647083711378,467.9401504765433
152,0.3197809453334862,31.09505122449431,71.49647204069876,1,carrot,maturity,loam,0.6779482465919258,127.75102300570684
153,0.27244743604561156,28.678322243209564,78.81776863568538,1,cotton,grain_filling,loam,1.6276761891734752,228.06063014300042
154,0.4447263801387815,29.156610015004492,54.951119915602504,0,cauliflower,maturity,silt,7.025266849158534,111.30218436812369
155,0.6928252270553004,33.32040739218776,79.92147481476108,0,rapeseed,maturity,sandy,8.049124068395635,154.5025677602446
156,0.3210276357557502,28.098397715276782,61.76469965723686,0,chickpeas,grain_filling,silt,0.9629022781582529,158.51454449444483
157,0.5360677737029392,34.4304881063762,71.6960042817966,1,tobacco,seeding,sandy,8.93173358359175,184.48061245569716
158,0.5808098076643587,26.796338263721406,67.17243133918991,0,carrot,maturity,silt,6.459590935024661,97.81371159027513
159,0.31881877199619985,31.62722423368178,64.6000585102652,1,pulses,seeding,loam,5.422247810347631,96.8967105814256
160,0.5641081743059297,31.721050670137647,70.94226106194759,1,tobacco,harvest,sandy,2.909122936130121,261.7268563237028
161,0.3838915663596266,27.521951614279182,61.87261550670785,0,tomato,maturity,clay,4.031152989988675,127.06185272278285
162,0.5161529152967896,28.24750608967202,53.783299440104194,0,brinjal,maturity,loam,9.496246090455704,119.19492024183977
163,0.5167648553804474,33.3479849257994,64.6668014936372,1,rice,grain_filling,loam,9.159691119639092,346.5614926277358
164,0.4678873420373792,32.618052549549525,65.65747612046955,1,cumin,grain_filling,silt,6.441913258266922,151.07391322706482
165,0.24514488502720416,28.290958803147596,56.05706460199818,0,peas,maturity,clay,5.999656567844562,124.08614188387088
166,0.617651247794619,30.33956546934934,78.06858068985971,0,banana,maturity,sandy,2.5001743094919453,247.55066113883464
167,0.3603900324858679,25.616802962530954,56.82426939938874,1,onion,grain_filling,clay,9.55614610959069,198.6487577212667
168,0.2932592551999271,27.087458823986292,62.27682782252293,1,cotton,grain_filling,silt,7.676221274535934,279.59170493732046
169,0.22038757077738197,29.85820558860399,54.6478906053417,0,tobacco,vegetative,loam,4.131467130385955,223.05791517536275
170,0.49544647159412086,25.859737352792116,66.07389938560833,1,turmeric,flowering,clay,8.250399411943762,317.2025131835333
171,0.5387821809211412,33.433323548919375,59.22912824300269,0,pulses,vegetative,sandy,2.5128092915351883,102.92708867270274
172,0.2082939144639281,32.18006210107648,64.67817559928253,0,carrot,maturity,sandy,2.5256722113977155,101.11937053402701
173,0.45604652914964044,34.43633670648495,56.738507493746056,0,mustard,flowering,loam,8.01413172829179,129.2330314017109
174,0.313247887598969,31.93466905964027,51.613253838461475,1,maize,vegetative,silt,5.813425818237961,179.06733107926743
175,0.5225863952047249,34.404013722621855,73.37679953246766,1,cabbage,harvest,loam,5.780435241006537,116.44276265664521
176,0.28718321450249573,30.54512555690965,69.23258851878975,1,cauliflower,flowering,clay,5.9498728600198225,149.7118083117348
177,0.5454688690512329,31.002186110619693,60.222180671330385,0,peas,grain_filling,silt,1.695164761655287,163.80901194449729
178,0.39336767315026866,34.76971054626261,51.42482674046967,0,sugarcane,flowering,sandy,3.8208112067704323,511.22352934350704
179,0.6683649943683672,31.421291468642604,75.96725188091364,0,sesame,grain_filling,silt,5.9442568634986515,151.5573879101649
180,0.26876047207299664,25.307865688607468,55.09385014807038,1,pearl millet,harvest,silt,2.8520900524472954,176.60106213927475
181,0.3705331755251292,32.23802776630524,77.92226654844285,0,onion,maturity,clay,5.288047115492451,179.55527972622014
182,0.25673676062029455,34.054686921374156,64.35786135787876,0,pearl millet,flowering,loam,5.791834763413099,192.63835655399532
183,0.6623468091392813,32.95580249794327,60.21160129725451,0,sugarcane,seeding,clay,9.456731844683759,297.48704539142096
184,0.6386696766904905,30.838332726254226,72.25278430672891,1,wheat,grain_filling,sandy,2.834870186054395,249.76666664807183
185,0.32897081385757776,31.71303513093516,76.30518218225558,1,cauliflower,flowering,loam,4.673894269794601,144.6219359371032
186,0.5299920230170895,34.90191789251672,61.12140690937132,1,sunflower,vegetative,silt,9.824356500169534,192.3441842834286
187,0.6086111001006078,25.906620885093382,62.220312565105615,1,beans,flowering,clay,2.2745038240704742,145.4813406396064
188,0.4776004057997311,31.672448286332397,62.99474658041592,1,yam,grain_filling,silt,7.9101851163649215,196.4095160200189
189,0.4648252891780032,27.83397694570594,77.66969184436007,1,tobacco,seeding,clay,2.182972078551094,213.73857341039448
190,0.32092614545022585,31.4009039658617,70.77691974542998,1,peas,seeding,sandy,8.575442441383743,117.45588070051231
191,0.24655138390294962,31.07623575883939,57.429383511369664,0,anise,vegetative,sandy,5.135752404833492,122.3777381052404
192,0.6486078789766634,26.534568321081622,55.54999092505938,0,turmeric,harvest,clay,9.735534104744552,245.93429685582922
193,0.6502090285816652,27.067466457402393,56.91102990274448,0,wheat,seeding,sandy,2.1157121906853575,179.9242173920359
194,0.516550728636634,31.216295780432134,57.906916675565526,0,barley,maturity,silt,7.035300284578651,159.4857225367054
195,0.36951489552435035,26.282299473037742,56.90550474002005,1,sugarcane,harvest,loam,7.105152879026252,439.3879510369985
196,0.3746047873063304,27.65180875130323,69.75519341577188,1,beans,grain_filling,clay,7.329316656596569,176.86323990304012
197,0.5629778394351197,33.352455477380026,53.47800531972519,0,rapeseed,flowering,silt,1.459203255741769,180.0102753220785
198,0.6485551299762885,28.270915060016385,61.62075469123882,0,carrot,harvest,clay,3.2413293881341376,127.62304890973485
199,0.6435432121325586,29.88060156269663,68.751607189111,1,barley,maturity,loam,3.711159858842243,178.3375324005673
200,0.5899377729288119,34.411403351458404,58.725799218287925,1,onion,grain_filling,sandy,3.5807322763104557,243.80348348380824
201,0.5210158230771438,27.271490888369463,51.95823154104974,1,sugarcane,grain_filling,loam,6.912696830502719,478.51112931904606
202,0.24206998249752443,28.896260173580103,52.45471768537905,0,sugarcane,grain_filling,loam,1.0208818708316922,484.78851473362215
203,0.2808143570473069,31.064577755435458,53.77900328914059,1,brinjal,maturity,clay,7.435746870859452,117.32554780077793
204,0.6492770942635395,32.55338929503972,75.07529074604466,0,groundnut,vegetative,loam,5.502551558230943,163.0208270218232
205,0.503214529829795,34.01653386712705,69.73590516814909,1,barley,maturity,sandy,2.1434731070886626,139.37919703628927
206,0.20459852580831484,34.15472987573515,51.93567233292934,1,rice,vegetative,clay,2.6481275540855673,243.50006207043333
207,0.25073577143301606,32.76640074372623,61.7320663745426,0,turmeric,harvest,sandy,1.4270129975752754,249.82144757254497
208,0.5317508845540279,27.283308365933102,58.35755518541197,1,pearl millet,grain_filling,loam,4.861059097675198,229.78910957255937
209,0.20253079192310935,25.24809330042566,67.34120334886401,0,sugarcane,harvest,loam,6.151753330966598,421.48153393024165
210,0.28040402570874934,28.837739303556237,65.6841784901694,1,soybean,seeding,sandy,6.019234467936043,170.87512437232516
211,0.474366894683293,26.415488509878234,64.43372070109145,1,cauliflower,harvest,clay,9.642494787855714,108.16182134009313
212,0.5459475988463466,32.10387647438298,59.4353711111784,0,peas,flowering,loam,3.3116773040429126,133.50091339628253
213,0.5259806297513002,31.61130586825717,54.13399316131972,1,wheat,grain_filling,silt,7.739758533227359,251.70033220180702
214,0.3121346547302799,25.439716416214548,72.27129148617914,1,coriander,harvest,loam,7.36923665862466,141.55794628292884
215,0.5560896106737678,33.36593779130951,76.39570306527963,1,fennel,vegetative,loam,1.0826063158161139,141.07853623001438
216,0.31862454374840005,27.48743266291182,78.32452727698453,1,cabbage,flowering,silt,9.335048228857014,132.5169467388822
217,0.3626998490796338,29.32227075491042,51.758569118407415,1,coriander,harvest,clay,9.347387229034627,102.9128336166602
218,0.5732457025590121,31.679337354557425,72.19726134766648,1,anise,harvest,clay,4.265184230310106,126.170742939273
219,0.5248164495236073,29.294187868522535,71.79510378220887,1,cardamom,harvest,loam,4.467939432554495,287.0042794795425
220,0.624611705247089,29.412878027999433,78.41328842436768,1,cabbage,maturity,silt,8.286170831210143,100.68825974297502
221,0.5288064461501716,25.656279953357405,57.58743783493296,1,sweet potato,maturity,clay,5.202791226982757,175.68901355346242
222,0.48415430166773576,29.014435492600036,72.2653711488547,0,tomato,maturity,silt,8.092406635899954,102.73792515804485
223,0.24683738391404625,32.648478932199836,51.638788662994536,1,beans,vegetative,silt,0.8431891064962098,114.90480999648227
224,0.38385790152971677,34.151763371865975,68.93737162284857,1,millets,harvest,silt,2.8775708176156063,114.91441185480952
225,0.3326011838408627,29.134971370633718,60.52543472156539,1,cumin,maturity,silt,1.3651173592894499,96.79950764423457
226,0.3219948216895418,29.23585826879079,73.06728318642425,0,beans,seeding,sandy,4.81488149620219,129.27501777761307
227,0.6865052773762228,32.02627106323652,75.8991285930618,0,mustard,seeding,loam,8.614514723423508,108.56654742511068
228,0.39654886233338016,34.42772001105277,60.94463126652549,0,cardamom,seeding,sandy,5.912983562927385,197.15917062600823
229,0.6460232775885566,27.670609402393602,65.76758278097901,0,onion,harvest,silt,5.443168616686148,157.36221244688858
230,0.5155693129986314,29.40144206537937,53.522121870907995,0,groundnut,flowering,clay,3.978015492008294,170.50969233816883
231,0.5974056517708242,32.95973243552301,62.5072089567043,0,sesame,vegetative,clay,1.1042938289018553,100.86441953565937
232,0.451318546552596,31.096935693740384,60.82401179777508,1,chickpeas,seeding,sandy,7.780891869640095,95.44752423431999
233,0.4884519423131795,26.10586343963955,55.49370379353553,0,millets,seeding,silt,5.922277626836106,90.16641384819204
234,0.44625884690943196,31.277327355622656,76.83435874300328,1,cumin,maturity,silt,9.344172317673522,91.0973459806436
235,0.29762149389902226,26.867462845973268,54.4426351412048,1,cumin,flowering,clay,4.6036696310679845,179.84242361088033
236,0.5612260576307526,30.10215934078404,69.07218072590561,1,barley,seeding,loam,4.314246546872955,155.20001472100424
237,0.34038618122042785,30.291032676604384,76.70427930439664,0,cotton,vegetative,sandy,9.756296408856077,222.8924778518423
238,0.21215798321572693,33.762033622249845,77.35905739589677,1,brinjal,flowering,sandy,1.84099620198001,208.44968984190365
239,0.5227361479535839,29.624942740124382,73.79719099521705,1,groundnut,grain_filling,loam,2.8974345611063628,244.45297187448588
240,0.2885553397035245,27.79442422235894,55.2842340162253,0,potato,vegetative,silt,5.137560046760711,155.1872892014304
241,0.6702292921764571,27.309663482160317,74.52294227641609,0,beans,vegetative,clay,5.473670864469289,126.28362509310662
242,0.6769642885012936,33.74251876684336,58.29694437246874,1,barley,harvest,sandy,5.712807889671222,166.0859680383916
