farm_id,soil_moisture,temperature,humidity,rain_forecast,crop_type,growth_stage,soil_type,land_size,water_demand,sufficient_water_threshold,water_applied,remaining_water_need,priority_score
7340,0.4668084656546054,27.005095235508875,66.84727209878103,1,sugarcane,grain_filling,clay,2.4020085657975354,510.372671407622,484.8540378372409,51.037267140762204,459.3354042668598,204.55263111275949
1310,0.607412556873256,33.562851280467626,57.05466710025251,0,sugarcane,grain_filling,clay,1.6230763225230571,508.4715671872098,483.0479888278493,50.84715671872098,457.6244104684888,203.84241701851084
2078,0.425619672090494,31.125928082758765,50.393663766849,0,sugarcane,flowering,sandy,8.32214052574723,501.5689591064275,476.4905111511061,50.15689591064275,451.41206319578475,201.71492162956383
7746,0.4997152710138108,29.36487349307707,74.82106734098565,1,sugarcane,flowering,clay,1.603463552395051,501.5909864740989,476.51143715039393,50.15909864740989,451.431887826689,200.96668399908182
6397,0.4490946495869895,32.19501655047766,56.8576117611445,1,sugarcane,flowering,clay,7.310404554784804,499.9305442187481,474.93401700781067,49.99305442187481,449.93748979687325,200.8630770728951
6025,0.2453604413739154,32.554538093252575,52.46945894861986,1,sugarcane,vegetative,sandy,7.130882325352505,499.7758157986432,474.787025008711,49.97758157986432,449.7982342187789,200.74248664026732
2980,0.6851285548630285,34.530161760404425,77.48332531608914,0,sugarcane,flowering,sandy,1.6424051372224375,498.5308628067315,473.6043196663949,49.85308628067315,448.6777765260583,199.88361134738744
6083,0.3886742386151558,31.46010290946699,64.6668014936372,1,sugarcane,grain_filling,sandy,6.701427059517836,496.45313899965697,471.63048204967413,49.6453138999657,446.8078250996913,199.3991331535376
7836,0.4278304107765459,34.07630953334707,55.30452073339379,0,sugarcane,harvest,silt,4.131582152485288,496.754143123832,471.9164359676404,49.675414312383204,447.0787288114488,199.37038154693664
1846,0.3203463559162525,31.73391479029835,73.4598285653318,0,sugarcane,harvest,sandy,7.206622393495793,493.07826860409415,468.4243551738894,49.30782686040942,443.7704417436847,198.18603895217052
2518,0.4384217341589085,33.58291335553106,50.346688430425566,0,banana,grain_filling,sandy,1.4448046616199908,494.0959983991775,469.39119847921864,49.40959983991775,444.68639855925977,198.0305641726648
5927,0.5884106836201405,34.63953425388287,69.33926019819047,0,sugarcane,vegetative,loam,1.2568419845189476,491.82436927491415,467.2331508111684,49.182436927491416,442.6419323474227,197.14311404514157
5322,0.3395041451738982,28.81441082105609,71.91774299289851,0,banana,grain_filling,loam,5.08327723799977,490.5446748561332,466.0174411133265,49.05446748561332,441.4902073705199,196.95409849528804
7028,0.6921609894070206,31.17740500624998,73.74593213495166,1,sugarcane,grain_filling,loam,6.701756095076424,490.0057554255122,465.50546765423655,49.00057554255122,441.005179882961,196.88090997759392
487,0.2227231901707289,29.441130051754065,65.71735030113192,1,sugarcane,flowering,loam,8.48262958634575,487.87217936101086,463.4785703929603,48.78721793610109,439.0849614249098,196.11167934107306
5571,0.6878009595783261,30.57345064716467,52.47143756063835,1,banana,grain_filling,sandy,9.899608638477105,483.8894005118565,459.6949304862636,48.38894005118565,435.5004604606708,194.74328126050597
5959,0.58486570914844,28.98836614839756,61.525296656132525,0,sugarcane,harvest,silt,7.753666613757556,482.2093403323049,458.0988733156897,48.22093403323049,433.9884062990744,193.9460759361274
5591,0.3558264583273244,26.814871248586982,64.31719624426793,1,sugarcane,grain_filling,clay,4.110976954072943,481.4075708162988,457.33719227548386,48.140757081629886,433.2668137346689,193.1152913135923
6308,0.3836702576386399,29.235240923010224,57.28532909001344,1,sugarcane,harvest,silt,6.659881074632657,478.6951797028392,454.76042071769723,47.86951797028392,430.82566173255526,192.29079404012668
6381,0.5002673841032074,34.51090679567076,67.40351099126093,1,sugarcane,vegetative,clay,3.1297084744381127,478.9455417436266,454.99826465644526,47.89455417436267,431.05098756926395,192.06124102171512
6654,0.2891657562141081,31.574940592562516,56.63008676973944,1,sugarcane,harvest,loam,7.061257602763119,477.8532065827237,453.9605462535875,47.785320658272376,430.06788592445133,191.97524154460862
4293,0.4829252801566233,33.82396534766364,73.70080284926854,0,banana,grain_filling,loam,5.96077823566364,477.58785790976304,453.70846501427485,47.758785790976304,429.8290721187867,191.8878060435029
2246,0.4607228445217947,26.08123352477096,59.213620846161824,0,sugarcane,harvest,sandy,4.58952500384638,475.4312024866108,451.65964236228024,47.54312024866108,427.88808223794973,190.89357806393332
785,0.2907988584007128,33.78530749207156,61.36254345322021,1,sugarcane,vegetative,sandy,7.93427465886278,474.7726636512829,451.03403046871875,47.477266365128294,427.29539728615464,190.8306526980796
1831,0.6899851646794253,27.860600516592854,55.05805073712657,0,sugarcane,harvest,loam,5.170415210982679,474.3594983182638,450.6415234023506,47.43594983182638,426.9235484864374,190.56883788133965
2522,0.2672175647040609,34.58251172232503,66.40406077743536,1,sugarcane,grain_filling,silt,0.7706838821674948,475.8632120891981,452.0700514847382,47.58632120891981,428.2768908802783,190.54579673683682
5919,0.3427020342317112,31.465972838024705,73.36620944767887,1,banana,grain_filling,loam,9.404079689879302,473.4736325278888,449.79995090149436,47.34736325278888,426.12626927509996,190.4584013869898
6088,0.3029940920942366,26.13961981358152,62.27682782252293,1,sugarcane,vegetative,sandy,9.782810008594902,473.28626919389455,449.6219557341998,47.32862691938946,425.9576422745051,190.42338749683614
4367,0.2400528633048011,25.4356068057242,52.733965197014,1,sugarcane,grain_filling,sandy,7.220032486567572,473.7124489515245,450.02682650394826,47.37124489515245,426.341204056372,190.32499340192751
1182,0.370936083019343,30.89267338756667,61.67182128855958,0,banana,flowering,loam,3.5792453662035224,473.88474418485134,450.19050697560874,47.38847441848514,426.4962697663662,190.14600942716476
94,0.4806385987847481,28.736056595340592,78.27373515599888,0,sugarcane,vegetative,loam,5.682083846338901,468.8419610466519,445.3998629943193,46.88419610466519,421.9577649419867,188.3711205230516
2107,0.6285896284993764,32.83925279141887,51.9707128802194,1,banana,grain_filling,clay,8.404651584902936,468.24623307565287,444.83392142187023,46.82462330756529,421.4216097680876,188.32467631445135
468,0.6342995640947301,30.96182669402377,51.638646094671145,0,sugarcane,harvest,loam,4.326875969748857,468.6384613039477,445.2065382387503,46.86384613039477,421.7746151735529,188.1849320313729
2686,0.2096638154588005,28.94629069906032,73.63126192659257,1,sugarcane,flowering,clay,1.8088366889485616,469.5683934375935,446.0899737657138,46.956839343759356,422.6115540938341,188.12017380702403
39,0.5421165132560783,28.697378108726888,58.91230873389418,0,banana,grain_filling,silt,2.4111995705995866,468.2707257189607,444.85718943301265,46.827072571896075,421.44365314706465,187.81783354729546
3574,0.6947255654825282,34.698207852410405,57.27821050860357,0,sugarcane,harvest,clay,2.790243903393935,466.272309315088,442.9586938493336,46.627230931508805,419.64507838357923,187.0968932294711
2631,0.5163559393743005,34.08887440386468,74.74508831461274,0,sugarcane,harvest,clay,2.849853173609985,463.40634496388685,440.2360277156925,46.34063449638869,417.06571046749815,185.9207944907906
583,0.4463090469964348,30.025476067220232,76.0714130743045,1,sugarcane,flowering,clay,2.2367302343233217,462.8647556410492,439.7215178589967,46.286475564104926,416.5782800769443,185.5288370892513
1446,0.2885748947236929,31.23753384369233,66.64526571114824,1,sugarcane,harvest,clay,2.2247126720304093,461.9035629825631,438.8083848334349,46.19035629825631,415.7132066843068,185.11161143917303
4193,0.4499794959823942,26.1131432147755,67.80428599562914,0,sugarcane,vegetative,loam,7.533135107566719,459.45592689863327,436.4831305537016,45.94559268986333,413.5103342087699,184.79568016940647
3845,0.2806094059875613,32.18237994981284,51.89447605720591,1,sugarcane,vegetative,loam,5.249221005345192,458.3329073426604,435.4162619755274,45.83329073426604,412.4996166083944,183.9842069187962
1401,0.2835209539504749,26.711847438351253,67.73465013868218,1,sugarcane,grain_filling,loam,3.778636625793633,456.86236296010327,434.01924481209807,45.68623629601033,411.1761266640929,183.24951303741076
7479,0.6357759282291238,29.63821718767663,62.08728849084957,0,sugarcane,vegetative,loam,1.784964528849248,456.9296475405323,434.08316516350567,45.692964754053236,411.23668278647904,183.24751065474368
7779,0.6486492478748692,25.64873637835107,55.38736281831599,0,sugarcane,harvest,loam,5.308445873540143,455.1934271566155,432.4337557987847,45.51934271566155,409.67408444095395,182.90794529957518
2508,0.4195749083168741,33.65429405082686,70.05539544403466,1,banana,flowering,silt,7.05221011687946,454.2107937607889,431.5002540727494,45.42107937607889,408.78971438471,182.5334534976669
6475,0.5569789739323857,28.941704545835066,74.42179023345025,1,sugarcane,harvest,sandy,2.072494314332534,454.8882816647156,432.14386758147975,45.48882816647156,409.39945349824404,182.34395789210598
7069,0.2774213408101137,30.83006483004551,79.26899196096517,0,sugarcane,grain_filling,silt,1.1782820800793263,454.2923086324122,431.57769320079154,45.42923086324122,408.86307776917096,182.06023592913482
6137,0.4052493568486897,28.193841168336853,51.758569118407415,0,banana,grain_filling,silt,0.6704454017349162,452.8763913885827,430.2325718191535,45.287639138858275,407.58875224972445,181.45865096697634
6473,0.5237598977850815,26.034351666487623,72.29228404348028,0,sugarcane,flowering,silt,6.691251277474104,449.4387590016032,426.966821051523,44.94387590016032,404.4948831014429,180.7193807079457
4073,0.4971209136542985,27.675118573538665,56.999068626748745,0,rice,grain_filling,clay,6.29834442475,448.5022021285079,426.0770920220825,44.85022021285079,403.65198191565713,180.31013947660904
5756,0.3914166973842176,33.52139563854476,79.24971395806091,1,sugarcane,flowering,sandy,4.308618698317471,449.1993810300716,426.739411978568,44.91993810300716,404.27944292706445,180.25889762133724
6219,0.3866765805159158,26.516669603576204,56.1145604055465,1,sugarcane,vegetative,clay,6.675052870563738,447.8590268135691,425.4660754728906,44.78590268135691,403.0731241322122,179.9584513285872
246,0.6641592812938626,33.47296745535494,57.03592615955823,1,sugarcane,maturity,sandy,5.322328143934778,447.8927967729698,425.4981569343213,44.78927967729698,403.1035170956728,179.89218337984016
3231,0.4596122853901025,26.49894295328158,74.74801512922383,1,banana,grain_filling,loam,3.5606876943591845,445.5918948991485,423.31230015419106,44.55918948991485,401.03270540923364,178.74474918617335
4037,0.6886399662832237,26.89356227680665,59.929282083124136,0,sugarcane,harvest,loam,7.752979813666388,443.7421878384622,421.5550784465391,44.374218783846224,399.36796905461597,178.57990111000817
6579,0.3852457185297571,32.77642569677689,53.49223059394458,1,sugarcane,vegetative,sandy,2.6941438169823364,444.8001850206771,422.5601757696432,44.48001850206771,400.32016651860937,178.336537533675
2870,0.3765251958001512,27.300004525484,65.01619031396376,1,sugarcane,seeding,loam,4.43446137544756,443.9645343091122,421.76630759365656,44.39645343091122,399.568080878201,178.17456490034968
1687,0.6613785952566971,33.21031947096431,50.608106170191576,0,banana,grain_filling,loam,4.0244405624504695,443.59626207988737,421.416448975893,44.35962620798874,399.2366358718986,178.13322460725135
4873,0.2983440986564115,34.961468309333384,73.84681249119492,1,rice,grain_filling,loam,2.2355646532566515,443.1480106088866,420.9906100784422,44.31480106088866,398.8332095479979,177.6224295286116
7072,0.4162185833582514,32.44235258437239,63.4959408608426,0,banana,flowering,sandy,6.885452456493751,440.5398479355578,418.5128555387799,44.053984793555784,396.485863142002,177.14772813654417
5487,0.3125805121079659,33.31134765403696,68.22445452347033,0,banana,flowering,sandy,7.49846877478028,439.3379642835484,417.37106606937095,43.93379642835484,395.4041678551936,176.70754869331898
544,0.5358503422029284,27.21527151902367,77.09944002698558,1,sugarcane,maturity,clay,9.051661281501724,438.5856054177409,416.6563251468538,43.8585605417741,394.72704487596684,176.51657836368713
3287,0.3939130449584656,29.425890233244587,78.74340586697957,0,banana,flowering,clay,4.830577543051814,438.6722533947942,416.7386407250545,43.867225339479425,394.8050280553148,176.19074172121458
7605,0.3600905837142193,27.49019962106771,56.69146904966071,1,banana,grain_filling,sandy,7.905020513723935,438.07589113054735,416.17209657402,43.80758911305474,394.2683020174926,176.15287662033418
1830,0.3464110183504824,26.7458398467636,63.88812000731551,0,sugarcane,maturity,loam,1.3739432838776142,438.04881363572,416.146372953934,43.80488136357201,394.243932272148,175.59620198634587
8026,0.4030410662798854,31.885121884095632,72.42327575961677,0,sugarcane,harvest,clay,8.306689551777492,435.8318051139746,414.0402148582759,43.583180511397465,392.24862460257714,175.41399921402356
217,0.3626998490796338,27.51814702009132,57.08740903145344,1,sugarcane,flowering,silt,2.835434922322315,436.1808284438809,414.3717870216868,43.61808284438809,392.5627455994928,174.89841483960052
3047,0.4113643184469661,34.04929516981815,77.87746745729407,0,sugarcane,maturity,loam,1.7857282330796975,435.7352604593431,413.94849743637593,43.573526045934315,392.1617344134088,174.7249498707346
2600,0.2669141814998466,27.65544184803241,73.93442967659179,1,sugarcane,flowering,silt,8.503905448561254,433.6295134499788,411.94803777747984,43.36295134499788,390.2665621049809,174.4255787611476
276,0.4507581473435997,27.986721573875496,79.49049292118445,0,sugarcane,vegetative,loam,4.951739358049432,433.46032727275406,411.78731090911634,43.34603272727541,390.11429454547863,174.1394564743753
5039,0.5638155688498443,33.3937086353789,58.45356489813676,0,sugarcane,maturity,loam,7.763992732712889,431.9684187245136,410.3699977882879,43.19684187245136,388.77157685206225,173.8465298768467
1602,0.3616857810577604,30.01047377794418,73.1997065811223,1,banana,grain_filling,loam,5.481311951951684,432.4847079661169,410.86047256781103,43.24847079661169,389.2362371695052,173.67435153785348
5879,0.4240427436415382,34.25329736874598,70.97716983306668,0,banana,flowering,loam,2.605815681044003,432.6018980807022,410.9718031766671,43.26018980807022,389.341708272632,173.54614934911362
2851,0.5283155368539381,33.55485954695958,62.34308712279987,1,sugarcane,vegetative,clay,6.611303781089326,431.5920326581761,410.0124310252673,43.15920326581761,388.4328293923585,173.47360654875015
3327,0.6015010359789186,29.19672292157268,54.40381278310889,0,sugarcane,maturity,clay,9.735152441270298,429.5024920396861,408.0273674377018,42.95024920396861,386.5522428357175,173.06481226719725
4048,0.482115908342268,30.66185984317375,52.11976378023159,0,sugarcane,harvest,clay,8.917989899001183,429.46991577915264,407.99641999019497,42.94699157791527,386.5229242012374,172.94618848322963
4829,0.3551542410522738,30.84936118339048,63.00860255938298,0,banana,flowering,sandy,8.92613372821858,429.5237105559732,408.0475250281745,42.952371055597325,386.57133950037587,172.93312844342162
6112,0.3881296646652109,33.72873285767126,55.54999092505938,0,banana,grain_filling,clay,4.267111503828512,430.5615653866303,409.03348711729876,43.05615653866303,387.50540884796726,172.88896323796803
1448,0.619057644824055,26.86316776518533,77.11928515629731,0,sugarcane,vegetative,clay,9.241478051541554,429.1432506851253,407.686088150869,42.91432506851253,386.22892561661274,172.87525960816907
3832,0.6042028694468454,28.98043174104096,53.073263486979606,0,sugarcane,vegetative,loam,6.056910146118276,429.3022873711844,407.83717300262515,42.93022873711844,386.3720586340659,172.61744653697497
5274,0.5900240435200217,31.36344315318089,56.35599619196907,0,sugarcane,seeding,sandy,2.688700387364748,429.5163857258454,408.0405664395531,42.95163857258454,386.56474715326084,172.36342913777864
3997,0.3672005894943743,27.3826241333993,54.95713670631203,0,sugarcane,seeding,sandy,1.559769397100337,429.4039986259969,407.93379869469703,42.94039986259969,386.4635987633972,172.16101650800766
4676,0.6431901809800709,26.12697860438325,54.863958358255104,0,sugarcane,seeding,silt,5.126057586326518,428.3175994508615,406.9017194783184,42.831759945086155,385.48583950577535,172.13828357517326
6795,0.4336936677239627,32.01599349899597,71.86896281293643,1,sugarcane,harvest,sandy,3.449566907941755,428.9982965663357,407.54838173801886,42.89982965663357,386.0984669097021,172.10101405087323
1474,0.4020701608255165,31.982154534944726,72.01809364199852,1,sugarcane,maturity,loam,5.803865053859913,428.34682142224295,406.9294803511308,42.834682142224295,385.5121392800187,172.06952910644827
2885,0.2345037963064081,32.50150281298518,62.35767883682488,0,sugarcane,flowering,loam,4.485391985621503,428.31290093318034,406.8972558865213,42.83129009331804,385.4816108398623,171.99060033109558
3440,0.6645697600077314,33.28897111975878,69.96602000510042,1,rice,grain_filling,loam,8.760084539743211,425.8662673462392,404.5729539789273,42.58662673462393,383.2796406116153,171.4354293444716
30,0.2232252063599988,30.70664578980789,54.75624606774832,0,rice,grain_filling,clay,0.9492472314165072,427.5350448670421,406.15829262368993,42.75350448670421,384.78154038033784,171.33358771123048
6737,0.6718870601724081,27.65149002217011,64.13202433235422,0,sugarcane,seeding,silt,1.3026684439824832,426.6596111112111,405.3266305556505,42.66596111112111,383.99365000009,171.09848870091716
5072,0.570331790533313,30.256310280003696,77.8540595718547,0,sugarcane,grain_filling,silt,7.980513660978879,424.62498299635,403.3937338465325,42.462498299635,382.162484696715,170.93211092274456
5126,0.5051815039090785,25.51270332463153,52.7155969384764,0,sugarcane,seeding,silt,7.051767960451901,424.7506075721124,403.5130771935068,42.475060757211246,382.2755468149012,170.87645612567198
4330,0.6071933896343806,33.40888976711485,62.51105673539512,0,sugarcane,maturity,silt,2.98090240705252,424.8461214382937,403.603815366379,42.484612143829374,382.3615092944643,170.5279774939496
2461,0.696924194449849,25.37253880614196,73.3974733731623,1,rice,grain_filling,clay,3.162656378109856,424.852030401176,403.6094288811172,42.485203040117604,382.3668273610584,170.47646263717138
4450,0.5654351728880802,32.92902278329636,64.88104428218793,0,banana,grain_filling,loam,0.667714807610855,424.81855648274,403.577628658603,42.481855648274006,382.336700834466,170.2672811084347
6584,0.243309880427347,33.88735789386625,70.48813393098038,0,banana,flowering,sandy,9.57925897846858,422.50645913880334,401.38113618186316,42.250645913880334,380.25581322492303,170.16917152945365
5793,0.6827243173003106,31.876014289207337,64.0530583612128,1,banana,grain_filling,loam,8.087766917530562,422.7445776563456,401.6073487735283,42.274457765634565,380.47011989071103,170.1031526177514
2735,0.671362159547056,27.139337828010472,64.77326782599505,1,sugarcane,harvest,loam,3.785603857561548,422.2576019376117,401.1447218407311,42.225760193761175,380.0318417438505,169.48587359271025
2173,0.2874407185879797,26.18655703196252,70.13989452159771,0,sugarcane,grain_filling,loam,4.885004053364306,421.79578417691016,400.70599496806466,42.17957841769102,379.61620575921916,169.43430221981808
4494,0.5981218047281935,28.134055614745563,67.88589340167476,1,rice,grain_filling,clay,6.138740659789433,421.0798128958833,400.02582225108915,42.10798128958834,378.971831606295,169.24542358527793
5508,0.3614048967239252,30.52940748189252,69.45450025610384,1,banana,grain_filling,sandy,8.128345506473066,420.3158415535317,399.3000494758551,42.03158415535317,378.2842573981785,169.07145215140477
2053,0.2828872700816379,28.71994759789162,62.309168406797454,0,banana,flowering,clay,3.738660175803796,419.84593392710286,398.8536372307477,41.98459339271029,377.8613405343926,168.52881704243785
2138,0.5657482451701812,29.2744192085656,51.56471692559988,0,sugarcane,vegetative,clay,4.477052004778118,419.4892689697963,398.51480552130647,41.94892689697963,377.54034207281666,168.52656243743033
3991,0.2417624573400094,30.023985278435354,62.59957395367851,1,banana,flowering,clay,8.745570130640537,418.0903377968732,397.1858209070295,41.809033779687326,376.2813040171859,168.21904462328135
6032,0.3780336495595724,26.79848148409199,77.90718473129161,1,banana,flowering,silt,6.80037199506603,418.2630591988432,397.34990623890104,41.82630591988433,376.4367532789589,168.12086760895585
6467,0.4690605050199065,33.852828290969,78.21250377897579,1,rice,flowering,sandy,8.455910438349884,417.5185906430012,396.6426611108511,41.75185906430012,375.76673157870107,168.02683940203946
2622,0.6459360724053673,25.47967558579476,75.40995799271805,1,banana,grain_filling,loam,4.975505026232524,418.0536637740837,397.1509805853795,41.805366377408376,376.2482973966753,167.90820322673784
2201,0.6884001642553297,30.46098808003291,78.57757943952257,0,sugarcane,maturity,loam,4.363876506589566,417.8059590451734,396.9156610929147,41.78059590451734,376.02536314065605,167.8664513015794
5600,0.5576611552645678,31.88284670368008,51.82617995874202,1,rice,flowering,sandy,8.751195504191804,416.96871435754457,396.12027863966733,41.69687143575446,375.2718429217901,167.85413752448994
7567,0.6599354670652713,32.839169288465484,72.79358363601214,1,banana,flowering,loam,6.398780822228294,417.39639452496056,396.5265747987125,41.73963945249606,375.6567550724645,167.7904229856201
900,0.242754265427234,28.13369406430358,69.68485419334631,1,sugarcane,grain_filling,sandy,3.035724736176032,418.00820874574384,397.1077983084566,41.800820874574384,376.20738787116943,167.6254068250006
7445,0.3698303102407213,32.22304329329538,52.87434738970391,1,sugarcane,harvest,sandy,5.994125821365735,417.186437826486,396.32711593516166,41.7186437826486,375.4677940438374,167.61795377477912
4975,0.326086438747765,34.59007086764434,67.27305744656853,1,sugarcane,maturity,clay,6.07108771103518,416.9564060551637,396.10858575240553,41.695640605516374,375.26076544964735,167.52488848091858
